Trace, Start Freq(Hz), Stop Freq(Hz)
Trace-A, 25049442790, 25050442790

RBW(Hz), VBW(Hz), SWT(ms), ATT(dB)
3000, 3000, 66, 10

Detection, Trace Points
Pos & Neg, 10001

Ref Level(dBm), PreAmp
-10.00, Off

Storage Mode-A
Off

Wave Data(dBm)-A, A(neg)
-97.385, -97.620
-97.620, -97.848
-97.848, -98.144
-98.144, -98.426
-98.474, -98.783
-98.783, -99.178
-99.178, -99.542
-99.542, -100.000
-100.000, -100.422
-100.495, -100.947
-100.947, -101.509
-101.509, -102.020
-102.020, -102.653
-102.653, -103.223
-103.321, -103.925
-103.925, -104.664
-104.664, -105.327
-105.327, -106.131
-106.131, -106.846
-106.968, -107.704
-107.704, -108.577
-108.577, -109.321
-109.321, -110.160
-110.160, -110.823
-110.926, -111.479
-111.479, -111.946
-111.946, -112.149
-112.130, -112.177
-111.902, -112.130
-111.428, -111.847
-110.792, -111.428
-110.168, -110.792
-109.388, -110.168
-108.704, -109.388
-107.905, -108.590
-107.120, -107.905
-106.465, -107.120
-105.725, -106.465
-105.114, -105.725
-104.428, -105.014
-103.771, -104.428
-103.233, -103.771
-102.632, -103.233
-102.139, -102.632
-101.592, -102.060
-101.072, -101.592
-100.649, -101.072
-100.180, -100.649
-99.800, -100.180
-99.379, -99.738
-98.983, -99.379
-98.664, -98.983
-98.313, -98.664
-98.030, -98.313
-97.721, -97.984
-97.434, -97.721
-97.205, -97.434
-96.958, -97.205
-96.759, -96.958
-96.547, -96.728
-96.354, -96.547
-96.202, -96.354
-96.043, -96.202
-95.920, -96.043
-95.792, -95.901
-95.682, -95.792
-95.600, -95.682
-95.521, -95.600
-95.467, -95.521
-95.420, -95.460
-95.390, -95.420
-95.380, -95.390
-95.379, -95.383
-95.383, -95.401
-95.406, -95.441
-95.441, -95.501
-95.501, -95.566
-95.566, -95.665
-95.665, -95.767
-95.786, -95.907
-95.907, -96.071
-96.071, -96.231
-96.231, -96.443
-96.443, -96.646
-96.682, -96.909
-96.909, -97.201
-97.201, -97.476
-97.476, -97.825
-97.825, -98.150
-98.206, -98.559
-98.559, -98.999
-98.999, -99.403
-99.403, -99.901
-99.901, -100.348
-100.425, -100.890
-100.890, -101.443
-101.443, -101.916
-101.916, -102.445
-102.445, -102.863
-102.929, -103.280
-103.280, -103.587
-103.587, -103.742
-103.742, -103.783
-103.683, -103.777
-103.440, -103.656
-103.083, -103.440
-102.710, -103.083
-102.227, -102.710
-101.793, -102.227
-101.282, -101.720
-100.780, -101.282
-100.365, -100.780
-99.905, -100.365
-99.535, -99.905
-99.131, -99.475
-98.760, -99.131
-98.469, -98.760
-98.158, -98.469
-97.917, -98.158
-97.663, -97.879
-97.439, -97.663
-97.269, -97.439
-97.098, -97.269
-96.970, -97.098
-96.845, -96.952
-96.744, -96.845
-96.675, -96.744
-96.616, -96.675
-96.582, -96.616
-96.564, -96.579
-96.560, -96.564
-96.564, -96.579
-96.579, -96.612
-96.612, -96.657
-96.665, -96.724
-96.724, -96.808
-96.808, -96.893
-96.893, -97.007
-97.007, -97.115
-97.134, -97.253
-97.253, -97.404
-97.404, -97.545
-97.545, -97.721
-97.721, -97.880
-97.908, -98.077
-98.077, -98.284
-98.284, -98.471
-98.471, -98.699
-98.699, -98.904
-98.939, -99.156
-99.156, -99.420
-99.420, -99.660
-99.660, -99.954
-99.954, -100.218
-100.265, -100.548
-100.548, -100.899
-100.899, -101.218
-101.218, -101.613
-101.613, -101.970
-102.032, -102.411
-102.411, -102.869
-102.869, -103.274
-103.274, -103.747
-103.747, -104.140
-104.204, -104.564
-104.564, -104.916
-104.916, -105.134
-105.134, -105.254
-105.227, -105.259
-105.035, -105.209
-104.682, -105.035
-104.278, -104.682
-103.721, -104.278
-103.198, -103.721
-102.565, -103.108
-101.929, -102.565
-101.396, -101.929
-100.801, -101.396
-100.315, -100.801
-99.787, -100.238
-99.297, -99.787
-98.909, -99.297
-98.496, -98.909
-98.174, -98.496
-97.836, -98.123
-97.538, -97.836
-97.313, -97.538
-97.086, -97.313
-96.919, -97.086
-96.761, -96.895
-96.637, -96.761
-96.558, -96.637
-96.497, -96.558
-96.472, -96.497
-96.468, -96.474
-96.474, -96.508
-96.508, -96.564
-96.564, -96.657
-96.657, -96.765
-96.784, -96.917
-96.917, -97.102
-97.102, -97.286
-97.286, -97.529
-97.529, -97.762
-97.803, -98.062
-98.062, -98.393
-98.393, -98.702
-98.702, -99.089
-99.089, -99.444
-99.506, -99.885
-99.885, -100.352
-100.352, -100.771
-100.771, -101.280
-101.280, -101.730
-101.806, -102.264
-102.264, -102.797
-102.797, -103.241
-103.241, -103.732
-103.732, -104.114
-104.172, -104.488
-104.488, -104.763
-104.763, -104.903
-104.903, -104.944
-104.865, -104.941
-104.655, -104.842
-104.333, -104.655
-103.985, -104.333
-103.518, -103.985
-103.083, -103.518
-102.547, -103.006
-102.001, -102.547
-101.529, -102.001
-100.987, -101.529
-100.529, -100.987
-100.009, -100.453
-99.504, -100.009
-99.084, -99.504
-98.613, -99.084
-98.225, -98.613
-97.791, -98.163
-97.374, -97.791
-97.034, -97.374
-96.654, -97.034
-96.343, -96.654
-95.997, -96.292
-95.671, -95.997
-95.406, -95.671
-95.116, -95.406
-94.881, -95.116
-94.625, -94.843
-94.389, -94.625
-94.201, -94.389
-94.000, -94.201
-93.842, -94.000
-93.679, -93.819
-93.534, -93.679
-93.425, -93.534
-93.316, -93.425
-93.238, -93.316
-93.166, -93.227
-93.113, -93.166
-93.085, -93.113
-93.068, -93.085
-93.068, -93.072
-93.073, -93.093
-93.093, -93.135
-93.135, -93.186
-93.186, -93.265
-93.265, -93.350
-93.366, -93.466
-93.466, -93.603
-93.603, -93.738
-93.738, -93.914
-93.914, -94.081
-94.110, -94.296
-94.296, -94.533
-94.533, -94.752
-94.752, -95.027
-95.027, -95.281
-95.324, -95.596
-95.596, -95.933
-95.933, -96.238
-96.238, -96.614
-96.614, -96.952
-97.009, -97.362
-97.362, -97.791
-97.791, -98.171
-98.171, -98.628
-98.628, -99.027
-99.094, -99.500
-99.500, -99.972
-99.972, -100.373
-100.373, -100.828
-100.828, -101.201
-101.261, -101.606
-101.606, -101.969
-101.969, -102.238
-102.238, -102.494
-102.494, -102.660
-102.683, -102.789
-102.789, -102.848
-102.848, -102.854
-102.793, -102.848
-102.708, -102.793
-102.576, -102.693
-102.414, -102.576
-102.264, -102.414
-102.080, -102.264
-101.919, -102.080
-101.737, -101.892
-101.561, -101.737
-101.421, -101.561
-101.272, -101.421
-101.157, -101.272
-101.040, -101.138
-100.942, -101.040
-100.874, -100.942
-100.813, -100.874
-100.778, -100.813
-100.758, -100.775
-100.755, -100.759
-100.759, -100.777
-100.777, -100.820
-100.820, -100.875
-100.886, -100.961
-100.961, -101.071
-101.071, -101.185
-101.185, -101.341
-101.341, -101.497
-101.525, -101.705
-101.705, -101.940
-101.940, -102.165
-102.165, -102.456
-102.456, -102.731
-102.779, -103.083
-103.083, -103.467
-103.467, -103.826
-103.826, -104.279
-104.279, -104.697
-104.769, -105.220
-105.220, -105.780
-105.780, -106.291
-106.291, -106.920
-106.920, -107.482
-107.578, -108.160
-108.160, -108.851
-108.851, -109.434
-109.434, -110.086
-110.086, -110.595
-110.674, -111.096
-111.096, -111.458
-111.458, -111.639
-111.639, -111.693
-111.605, -111.690
-111.380, -111.580
-111.060, -111.380
-110.737, -111.060
-110.335, -110.737
-109.983, -110.335
-109.583, -109.925
-109.204, -109.583
-108.902, -109.204
-108.579, -108.902
-108.326, -108.579
-108.061, -108.286
-107.827, -108.061
-107.646, -107.827
-107.455, -107.646
-107.305, -107.455
-107.141, -107.281
-106.981, -107.141
-106.839, -106.981
-106.662, -106.839
-106.494, -106.662
-106.273, -106.465
-106.017, -106.273
-105.767, -106.017
-105.436, -105.767
-105.120, -105.436
-104.717, -105.064
-104.283, -104.717
-103.892, -104.283
-103.419, -103.892
-103.006, -103.419
-102.521, -102.935
-102.038, -102.521
-101.632, -102.038
-101.172, -101.632
-100.789, -101.172
-100.363, -100.727
-99.958, -100.363
-99.630, -99.958
-99.269, -99.630
-98.981, -99.269
-98.669, -98.935
-98.383, -98.669
-98.159, -98.383
-97.924, -98.159
-97.744, -97.924
-97.559, -97.716
-97.402, -97.559
-97.290, -97.402
-97.184, -97.290
-97.115, -97.184
-97.061, -97.107
-97.036, -97.061
-97.032, -97.036
-97.034, -97.058
-97.058, -97.102
-97.111, -97.176
-97.176, -97.280
-97.280, -97.390
-97.390, -97.543
-97.543, -97.696
-97.723, -97.899
-97.899, -98.127
-98.127, -98.342
-98.342, -98.616
-98.616, -98.869
-98.912, -99.183
-99.183, -99.516
-99.516, -99.816
-99.816, -100.175
-100.175, -100.488
-100.541, -100.856
-100.856, -101.216
-101.216, -101.512
-101.512, -101.831
-101.831, -102.075
-102.111, -102.309
-102.309, -102.481
-102.481, -102.573
-102.573, -102.608
-102.578, -102.608
-102.475, -102.567
-102.310, -102.475
-102.128, -102.310
-101.879, -102.128
-101.646, -101.879
-101.359, -101.606
-101.068, -101.359
-100.823, -101.068
-100.545, -100.823
-100.320, -100.545
-100.075, -100.284
-99.851, -100.075
-99.677, -99.851
-99.498, -99.677
-99.364, -99.498
-99.231, -99.344
-99.123, -99.231
-99.050, -99.123
-98.986, -99.050
-98.951, -98.986
-98.928, -98.946
-98.927, -98.928
-98.928, -98.944
-98.944, -98.978
-98.978, -99.022
-99.030, -99.086
-99.086, -99.163
-99.163, -99.238
-99.238, -99.334
-99.334, -99.420
-99.437, -99.526
-99.526, -99.633
-99.633, -99.723
-99.723, -99.826
-99.826, -99.909
-99.921, -100.000
-100.000, -100.083
-100.083, -100.150
-100.150, -100.220
-100.220, -100.275
-100.284, -100.334
-100.334, -100.392
-100.392, -100.442
-100.442, -100.503
-100.503, -100.560
-100.569, -100.634
-100.634, -100.720
-100.720, -100.807
-100.807, -100.924
-100.924, -101.040
-101.062, -101.197
-101.197, -101.379
-101.379, -101.557
-101.557, -101.792
-101.792, -102.017
-102.056, -102.310
-102.310, -102.638
-102.638, -102.945
-102.945, -103.341
-103.341, -103.709
-103.774, -104.176
-104.176, -104.682
-104.682, -105.149
-105.149, -105.728
-105.728, -106.256
-106.346, -106.904
-106.904, -107.581
-107.581, -108.179
-108.179, -108.882
-108.882, -109.476
-109.573, -110.137
-110.137, -110.733
-110.733, -111.162
-111.162, -111.545
-111.545, -111.752
-111.777, -111.855
-111.822, -111.859
-111.703, -111.822
-111.496, -111.703
-111.281, -111.496
-111.016, -111.243
-110.752, -111.016
-110.543, -110.752
-110.324, -110.543
-110.164, -110.324
-110.011, -110.140
-109.897, -110.011
-109.828, -109.897
-109.780, -109.828
-109.764, -109.780
-109.764, -109.773
-109.773, -109.805
-109.805, -109.848
-109.848, -109.911
-109.911, -109.975
-109.987, -110.055
-110.055, -110.137
-110.137, -110.207
-110.207, -110.283
-110.283, -110.338
-110.346, -110.388
-110.388, -110.413
-110.411, -110.416
-110.371, -110.411
-110.295, -110.371
-110.148, -110.278
-109.930, -110.148
-109.683, -109.930
-109.320, -109.683
-108.950, -109.320
-108.459, -108.884
-107.913, -108.459
-107.416, -107.913
-106.813, -107.416
-106.289, -106.813
-105.679, -106.202
-105.081, -105.679
-104.583, -105.081
-104.025, -104.583
-103.567, -104.025
-103.064, -103.494
-102.595, -103.064
-102.217, -102.595
-101.810, -102.217
-101.489, -101.810
-101.144, -101.437
-100.833, -101.144
-100.593, -100.833
-100.342, -100.593
-100.152, -100.342
-99.960, -100.123
-99.796, -99.960
-99.681, -99.796
-99.574, -99.681
-99.504, -99.574
-99.447, -99.493
-99.420, -99.447
-99.417, -99.420
-99.419, -99.444
-99.444, -99.485
-99.495, -99.561
-99.561, -99.664
-99.664, -99.775
-99.775, -99.931
-99.931, -100.087
-100.117, -100.297
-100.297, -100.537
-100.537, -100.765
-100.765, -101.059
-101.059, -101.334
-101.382, -101.682
-101.682, -102.055
-102.055, -102.391
-102.391, -102.799
-102.799, -103.152
-103.212, -103.560
-103.560, -103.941
-103.941, -104.233
-104.233, -104.503
-104.503, -104.657
-104.673, -104.723
-104.658, -104.723
-104.495, -104.658
-104.193, -104.495
-103.855, -104.193
-103.394, -103.793
-102.887, -103.394
-102.434, -102.887
-101.901, -102.434
-101.451, -101.901
-100.943, -101.376
-100.459, -100.943
-100.068, -100.459
-99.639, -100.068
-99.297, -99.639
-98.927, -99.241
-98.588, -98.927
-98.321, -98.588
-98.037, -98.321
-97.815, -98.037
-97.580, -97.779
-97.370, -97.580
-97.206, -97.370
-97.038, -97.206
-96.907, -97.038
-96.771, -96.885
-96.652, -96.771
-96.560, -96.652
-96.468, -96.560
-96.398, -96.468
-96.329, -96.387
-96.269, -96.329
-96.228, -96.269
-96.190, -96.228
-96.165, -96.190
-96.145, -96.162
-96.136, -96.145
-96.136, -96.138
-96.138, -96.150
-96.150, -96.168
-96.173, -96.204
-96.204, -96.250
-96.250, -96.303
-96.303, -96.377
-96.377, -96.450
-96.463, -96.551
-96.551, -96.663
-96.663, -96.771
-96.771, -96.907
-96.907, -97.032
-97.052, -97.182
-97.182, -97.338
-97.338, -97.474
-97.474, -97.629
-97.629, -97.754
-97.775, -97.889
-97.889, -98.005
-98.005, -98.085
-98.085, -98.154
-98.154, -98.187
-98.190, -98.195
-98.168, -98.194
-98.122, -98.168
-98.037, -98.122
-97.946, -98.037
-97.820, -97.929
-97.679, -97.820
-97.550, -97.679
-97.397, -97.550
-97.267, -97.397
-97.121, -97.245
-96.986, -97.121
-96.879, -96.986
-96.771, -96.879
-96.694, -96.771
-96.622, -96.682
-96.571, -96.622
-96.547, -96.571
-96.540, -96.547
-96.540, -96.554
-96.558, -96.592
-96.592, -96.656
-96.656, -96.730
-96.730, -96.837
-96.837, -96.950
-96.970, -97.102
-97.102, -97.277
-97.277, -97.444
-97.444, -97.657
-97.657, -97.856
-97.891, -98.106
-98.106, -98.370
-98.370, -98.608
-98.608, -98.895
-98.895, -99.148
-99.190, -99.447
-99.447, -99.750
-99.750, -100.004
-100.004, -100.297
-100.297, -100.537
-100.576, -100.803
-100.803, -101.050
-101.050, -101.242
-101.242, -101.441
-101.441, -101.591
-101.613, -101.738
-101.738, -101.856
-101.856, -101.937
-101.937, -102.006
-102.006, -102.047
-102.052, -102.073
-102.073, -102.081
-102.073, -102.081
-102.048, -102.073
-102.012, -102.048
-101.954, -102.006
-101.875, -101.954
-101.789, -101.875
-101.665, -101.789
-101.538, -101.665
-101.365, -101.515
-101.162, -101.365
-100.967, -101.162
-100.714, -100.967
-100.478, -100.714
-100.185, -100.437
-99.877, -100.185
-99.603, -99.877
-99.278, -99.603
-98.997, -99.278
-98.675, -98.952
-98.358, -98.675
-98.095, -98.358
-97.802, -98.095
-97.564, -97.802
-97.302, -97.524
-97.061, -97.302
-96.869, -97.061
-96.669, -96.869
-96.514, -96.669
-96.355, -96.490
-96.221, -96.355
-96.126, -96.221
-96.038, -96.126
-95.981, -96.038
-95.937, -95.973
-95.920, -95.937
-95.918, -95.923
-95.923, -95.950
-95.950, -95.992
-96.000, -96.063
-96.063, -96.158
-96.158, -96.257
-96.257, -96.393
-96.393, -96.527
-96.551, -96.703
-96.703, -96.899
-96.899, -97.084
-97.084, -97.313
-97.313, -97.524
-97.562, -97.787
-97.787, -98.064
-98.064, -98.312
-98.312, -98.613
-98.613, -98.880
-98.925, -99.199
-99.199, -99.524
-99.524, -99.806
-99.806, -100.136
-100.136, -100.417
-100.463, -100.739
-100.739, -101.050
-101.050, -101.302
-101.302, -101.576
-101.576, -101.787
-101.820, -101.999
-101.999, -102.170
-102.170, -102.277
-102.277, -102.354
-102.354, -102.379
-102.356, -102.379
-102.284, -102.356
-102.188, -102.284
-102.042, -102.188
-101.892, -102.042
-101.697, -101.865
-101.490, -101.697
-101.308, -101.490
-101.097, -101.308
-100.922, -101.097
-100.728, -100.894
-100.553, -100.728
-100.418, -100.553
-100.282, -100.418
-100.186, -100.282
-100.102, -100.172
-100.044, -100.102
-100.019, -100.044
-100.015, -100.019
-100.019, -100.044
-100.052, -100.106
-100.106, -100.200
-100.200, -100.311
-100.311, -100.472
-100.472, -100.640
-100.670, -100.870
-100.870, -101.137
-101.137, -101.396
-101.396, -101.732
-101.732, -102.048
-102.103, -102.448
-102.448, -102.877
-102.877, -103.263
-103.263, -103.725
-103.725, -104.123
-104.188, -104.569
-104.569, -104.976
-104.976, -105.269
-105.269, -105.523
-105.523, -105.643
-105.654, -105.670
-105.537, -105.660
-105.334, -105.537
-105.001, -105.334
-104.655, -105.001
-104.206, -104.593
-103.733, -104.206
-103.324, -103.733
-102.856, -103.324
-102.470, -102.856
-102.045, -102.407
-101.649, -102.045
-101.338, -101.649
-101.007, -101.338
-100.752, -101.007
-100.487, -100.712
-100.257, -100.487
-100.089, -100.257
-99.925, -100.089
-99.812, -99.925
-99.711, -99.796
-99.643, -99.711
-99.609, -99.643
-99.600, -99.609
-99.600, -99.617
-99.622, -99.666
-99.666, -99.744
-99.744, -99.834
-99.834, -99.966
-99.966, -100.102
-100.127, -100.285
-100.285, -100.496
-100.496, -100.700
-100.700, -100.960
-100.960, -101.204
-101.246, -101.510
-101.510, -101.843
-101.843, -102.148
-102.148, -102.525
-102.525, -102.867
-102.927, -103.290
-103.290, -103.736
-103.736, -104.139
-104.139, -104.629
-104.629, -105.069
-105.144, -105.602
-105.602, -106.157
-106.157, -106.642
-106.642, -107.221
-107.221, -107.716
-107.799, -108.283
-108.283, -108.816
-108.816, -109.227
-109.227, -109.628
-109.628, -109.882
-109.915, -110.052
-110.052, -110.085
-109.984, -110.077
-109.759, -109.984
-109.487, -109.759
-109.106, -109.436
-108.680, -109.106
-108.298, -108.680
-107.855, -108.298
-107.482, -107.855
-107.070, -107.423
-106.685, -107.070
-106.382, -106.685
-106.060, -106.382
-105.815, -106.060
-105.565, -105.777
-105.353, -105.565
-105.204, -105.353
-105.067, -105.204
-104.983, -105.067
-104.920, -104.972
-104.897, -104.920
-104.897, -104.906
-104.906, -104.949
-104.949, -105.010
-105.023, -105.105
-105.105, -105.218
-105.218, -105.321
-105.321, -105.436
-105.436, -105.517
-105.530, -105.580
-105.580, -105.591
-105.534, -105.585
-105.397, -105.534
-105.209, -105.397
-104.911, -105.172
-104.537, -104.911
-104.167, -104.537
-103.694, -104.167
-103.266, -103.694
-102.754, -103.194
-102.243, -102.754
-101.814, -102.243
-101.327, -101.814
-100.929, -101.327
-100.491, -100.865
-100.081, -100.491
-99.754, -100.081
-99.401, -99.754
-99.123, -99.401
-98.827, -99.079
-98.562, -98.827
-98.356, -98.562
-98.144, -98.356
-97.984, -98.144
-97.821, -97.959
-97.684, -97.821
-97.585, -97.684
-97.491, -97.585
-97.428, -97.491
-97.374, -97.419
-97.340, -97.374
-97.324, -97.340
-97.321, -97.324
-97.322, -97.332
-97.335, -97.357
-97.357, -97.395
-97.395, -97.438
-97.438, -97.495
-97.495, -97.552
-97.563, -97.626
-97.626, -97.706
-97.706, -97.779
-97.779, -97.870
-97.870, -97.952
-97.966, -98.053
-98.053, -98.159
-98.159, -98.257
-98.257, -98.379
-98.379, -98.492
-98.511, -98.633
-98.633, -98.790
-98.790, -98.935
-98.935, -99.121
-99.121, -99.297
-99.328, -99.522
-99.522, -99.771
-99.771, -100.002
-100.002, -100.296
-100.296, -100.568
-100.616, -100.909
-100.909, -101.273
-101.273, -101.600
-101.600, -101.991
-101.991, -102.331
-102.388, -102.719
-102.719, -103.083
-103.083, -103.355
-103.355, -103.609
-103.609, -103.755
-103.771, -103.820
-103.764, -103.820
-103.619, -103.764
-103.347, -103.619
-103.041, -103.347
-102.619, -102.984
-102.155, -102.619
-101.737, -102.155
-101.242, -101.737
-100.824, -101.242
-100.352, -100.755
-99.901, -100.352
-99.537, -99.901
-99.138, -99.537
-98.822, -99.138
-98.482, -98.771
-98.172, -98.482
-97.931, -98.172
-97.678, -97.931
-97.483, -97.678
-97.281, -97.452
-97.104, -97.281
-96.972, -97.104
-96.836, -96.972
-96.736, -96.836
-96.633, -96.720
-96.545, -96.633
-96.479, -96.545
-96.407, -96.479
-96.350, -96.407
-96.283, -96.341
-96.214, -96.283
-96.150, -96.214
-96.065, -96.150
-95.979, -96.065
-95.866, -95.965
-95.732, -95.866
-95.602, -95.732
-95.428, -95.602
-95.263, -95.428
-95.050, -95.233
-94.818, -95.050
-94.606, -94.818
-94.345, -94.606
-94.112, -94.345
-93.834, -94.073
-93.551, -93.834
-93.309, -93.551
-93.027, -93.309
-92.789, -93.027
-92.519, -92.750
-92.258, -92.519
-92.043, -92.258
-91.805, -92.043
-91.612, -91.805
-91.404, -91.582
-91.211, -91.404
-91.063, -91.211
-90.902, -91.063
-90.783, -90.902
-90.661, -90.765
-90.559, -90.661
-90.489, -90.559
-90.425, -90.489
-90.388, -90.425
-90.364, -90.382
-90.359, -90.364
-90.361, -90.375
-90.375, -90.411
-90.411, -90.458
-90.467, -90.533
-90.533, -90.631
-90.631, -90.728
-90.728, -90.864
-90.864, -90.994
-91.019, -91.166
-91.166, -91.358
-91.358, -91.537
-91.537, -91.765
-91.765, -91.974
-92.010, -92.236
-92.236, -92.514
-92.514, -92.765
-92.765, -93.075
-93.075, -93.351
-93.399, -93.688
-93.688, -94.039
-94.039, -94.351
-94.351, -94.725
-94.725, -95.055
-95.110, -95.450
-95.450, -95.856
-95.856, -96.211
-96.211, -96.635
-96.635, -97.007
-97.069, -97.449
-97.449, -97.901
-97.901, -98.298
-98.298, -98.773
-98.773, -99.188
-99.259, -99.688
-99.688, -100.203
-100.203, -100.659
-100.659, -101.208
-101.208, -101.697
-101.779, -102.286
-102.286, -102.899
-102.899, -103.445
-103.445, -104.102
-104.102, -104.681
-104.778, -105.369
-105.369, -106.058
-106.058, -106.632
-106.632, -107.259
-107.259, -107.727
-107.797, -108.147
-108.147, -108.382
-108.382, -108.416
-108.219, -108.405
-107.894, -108.219
-107.364, -107.827
-106.723, -107.364
-106.125, -106.723
-105.404, -106.125
-104.787, -105.404
-104.085, -104.685
-103.412, -104.085
-102.863, -103.412
-102.260, -102.863
-101.775, -102.260
-101.247, -101.697
-100.759, -101.247
-100.372, -100.759
-99.956, -100.372
-99.630, -99.956
-99.283, -99.577
-98.970, -99.283
-98.731, -98.970
-98.482, -98.731
-98.295, -98.482
-98.107, -98.266
-97.951, -98.107
-97.843, -97.951
-97.745, -97.843
-97.687, -97.745
-97.646, -97.679
-97.636, -97.646
-97.637, -97.652
-97.652, -97.699
-97.699, -97.764
-97.777, -97.866
-97.866, -98.000
-98.000, -98.136
-98.136, -98.324
-98.324, -98.509
-98.541, -98.751
-98.751, -99.020
-99.020, -99.271
-99.271, -99.589
-99.589, -99.879
-99.929, -100.236
-100.236, -100.610
-100.610, -100.942
-100.942, -101.334
-101.334, -101.671
-101.726, -102.055
-102.055, -102.422
-102.422, -102.712
-102.712, -103.010
-103.010, -103.224
-103.255, -103.413
-103.413, -103.529
-103.529, -103.567
-103.540, -103.569
-103.455, -103.540
-103.295, -103.437
-103.074, -103.295
-102.848, -103.074
-102.550, -102.848
-102.270, -102.550
-101.929, -102.222
-101.573, -101.929
-101.262, -101.573
-100.901, -101.262
-100.593, -100.901
-100.238, -100.541
-99.893, -100.238
-99.605, -99.893
-99.279, -99.605
-99.012, -99.279
-98.713, -98.968
-98.430, -98.713
-98.202, -98.430
-97.951, -98.202
-97.751, -97.951
-97.537, -97.720
-97.342, -97.537
-97.191, -97.342
-97.036, -97.191
-96.919, -97.036
-96.806, -96.903
-96.713, -96.806
-96.654, -96.713
-96.607, -96.654
-96.584, -96.607
-96.580, -96.582
-96.582, -96.607
-96.607, -96.648
-96.648, -96.720
-96.720, -96.804
-96.820, -96.927
-96.927, -97.079
-97.079, -97.231
-97.231, -97.436
-97.436, -97.637
-97.673, -97.899
-97.899, -98.191
-98.191, -98.467
-98.467, -98.818
-98.818, -99.141
-99.199, -99.548
-99.548, -99.984
-99.984, -100.375
-100.375, -100.854
-100.854, -101.278
-101.348, -101.778
-101.778, -102.276
-102.276, -102.687
-102.687, -103.133
-103.133, -103.468
-103.519, -103.783
-103.783, -103.994
-103.994, -104.079
-104.062, -104.087
-103.952, -104.062
-103.724, -103.925
-103.410, -103.724
-103.091, -103.410
-102.683, -103.091
-102.317, -102.683
-101.886, -102.257
-101.463, -101.886
-101.112, -101.463
-100.724, -101.112
-100.413, -100.724
-100.079, -100.363
-99.775, -100.079
-99.542, -99.775
-99.300, -99.542
-99.121, -99.300
-98.944, -99.094
-98.800, -98.944
-98.705, -98.800
-98.624, -98.705
-98.581, -98.624
-98.562, -98.576
-98.562, -98.573
-98.573, -98.609
-98.609, -98.678
-98.678, -98.762
-98.777, -98.884
-98.884, -99.033
-99.033, -99.180
-99.180, -99.372
-99.372, -99.553
-99.585, -99.779
-99.779, -100.017
-100.017, -100.225
-100.225, -100.471
-100.471, -100.679
-100.713, -100.913
-100.913, -101.129
-101.129, -101.295
-101.295, -101.464
-101.464, -101.582
-101.600, -101.686
-101.686, -101.753
-101.753, -101.784
-101.784, -101.790
-101.772, -101.789
-101.732, -101.767
-101.679, -101.732
-101.625, -101.679
-101.561, -101.625
-101.510, -101.561
-101.459, -101.503
-101.420, -101.459
-101.399, -101.420
-101.390, -101.399
-101.390, -101.400
-101.403, -101.429
-101.429, -101.479
-101.479, -101.537
-101.537, -101.620
-101.620, -101.705
-101.720, -101.815
-101.815, -101.933
-101.933, -102.038
-102.038, -102.160
-102.160, -102.260
-102.276, -102.366
-102.366, -102.456
-102.456, -102.516
-102.516, -102.563
-102.563, -102.582
-102.576, -102.584
-102.543, -102.576
-102.492, -102.543
-102.409, -102.492
-102.321, -102.409
-102.204, -102.305
-102.073, -102.204
-101.956, -102.073
-101.815, -101.956
-101.695, -101.815
-101.560, -101.676
-101.433, -101.560
-101.333, -101.433
-101.227, -101.333
-101.150, -101.227
-101.076, -101.138
-101.023, -101.076
-100.992, -101.023
-100.976, -100.992
-100.976, -100.983
-100.985, -101.010
-101.010, -101.063
-101.063, -101.129
-101.129, -101.228
-101.228, -101.336
-101.355, -101.486
-101.486, -101.662
-101.662, -101.834
-101.834, -102.060
-102.060, -102.274
-102.312, -102.547
-102.547, -102.842
-102.842, -103.110
-103.110, -103.439
-103.439, -103.730
-103.778, -104.073
-104.073, -104.411
-104.411, -104.688
-104.688, -104.986
-104.986, -105.208
-105.240, -105.415
-105.415, -105.556
-105.556, -105.615
-105.610, -105.623
-105.543, -105.610
-105.400, -105.527
-105.198, -105.400
-104.989, -105.198
-104.716, -104.989
-104.467, -104.716
-104.171, -104.425
-103.877, -104.171
-103.634, -103.877
-103.366, -103.634
-103.152, -103.366
-102.921, -103.116
-102.714, -102.921
-102.554, -102.714
-102.388, -102.554
-102.262, -102.388
-102.133, -102.243
-102.020, -102.133
-101.933, -102.020
-101.843, -101.933
-101.770, -101.843
-101.689, -101.758
-101.610, -101.689
-101.539, -101.610
-101.456, -101.539
-101.378, -101.456
-101.280, -101.364
-101.174, -101.280
-101.076, -101.174
-100.955, -101.076
-100.844, -100.955
-100.707, -100.825
-100.563, -100.707
-100.435, -100.563
-100.279, -100.435
-100.142, -100.279
-99.978, -100.119
-99.810, -99.978
-99.662, -99.810
-99.484, -99.662
-99.330, -99.484
-99.148, -99.304
-98.962, -99.148
-98.802, -98.962
-98.615, -98.802
-98.454, -98.615
-98.269, -98.429
-98.089, -98.269
-97.938, -98.089
-97.770, -97.938
-97.632, -97.770
-97.482, -97.610
-97.345, -97.482
-97.240, -97.345
-97.132, -97.240
-97.054, -97.132
-96.980, -97.042
-96.925, -96.980
-96.893, -96.925
-96.877, -96.893
-96.877, -96.881
-96.883, -96.905
-96.905, -96.952
-96.952, -97.009
-97.009, -97.098
