Trace, Start Freq(Hz), Stop Freq(Hz)
Trace-A, 25049442790, 25050442790

RBW(Hz), VBW(Hz), SWT(ms), ATT(dB)
3000, 3000, 66, 10

Detection, Trace Points
Pos & Neg, 10001

Ref Level(dBm), PreAmp
-10.00, Off

Storage Mode-A
Off

Wave Data(dBm)-A, A(neg)
-100.707, -101.010
-100.380, -100.707
-99.941, -100.380
-99.539, -99.941
-99.053, -99.469
-98.571, -99.053
-98.167, -98.571
-97.720, -98.167
-97.358, -97.720
-96.968, -97.300
-96.608, -96.968
-96.331, -96.608
-96.040, -96.331
-95.817, -96.040
-95.592, -95.783
-95.400, -95.592
-95.262, -95.400
-95.133, -95.262
-95.047, -95.133
-94.977, -95.035
-94.938, -94.977
-94.928, -94.938
-94.928, -94.946
-94.946, -94.983
-94.992, -95.055
-95.055, -95.156
-95.156, -95.264
-95.264, -95.417
-95.417, -95.571
-95.598, -95.776
-95.776, -96.010
-96.010, -96.231
-96.231, -96.517
-96.517, -96.784
-96.832, -97.121
-97.121, -97.484
-97.484, -97.816
-97.816, -98.225
-98.225, -98.593
-98.655, -99.037
-99.037, -99.493
-99.493, -99.885
-99.885, -100.339
-100.339, -100.713
-100.772, -101.118
-101.118, -101.473
-101.473, -101.724
-101.724, -101.941
-101.941, -102.053
-102.065, -102.094
-102.040, -102.093
-101.927, -102.040
-101.732, -101.927
-101.522, -101.732
-101.245, -101.484
-100.948, -101.245
-100.690, -100.948
-100.392, -100.690
-100.146, -100.392
-99.875, -100.106
-99.628, -99.875
-99.435, -99.628
-99.235, -99.435
-99.086, -99.235
-98.938, -99.063
-98.818, -98.938
-98.737, -98.818
-98.669, -98.737
-98.631, -98.669
-98.612, -98.627
-98.612, -98.618
-98.618, -98.640
-98.640, -98.688
-98.688, -98.746
-98.757, -98.832
-98.832, -98.933
-98.933, -99.033
-99.033, -99.163
-99.163, -99.283
-99.302, -99.429
-99.429, -99.585
-99.585, -99.719
-99.719, -99.879
-99.879, -100.017
-100.039, -100.172
-100.172, -100.326
-100.326, -100.455
-100.455, -100.600
-100.600, -100.720
-100.741, -100.858
-100.858, -100.992
-100.992, -101.105
-101.105, -101.239
-101.239, -101.357
-101.378, -101.500
-101.500, -101.652
-101.652, -101.790
-101.790, -101.965
-101.965, -102.126
-102.155, -102.331
-102.331, -102.552
-102.552, -102.756
-102.756, -103.010
-103.010, -103.240
-103.279, -103.520
-103.520, -103.807
-103.807, -104.052
-104.052, -104.330
-104.330, -104.552
-104.586, -104.780
-104.780, -104.959
-104.959, -105.061
-105.061, -105.110
-105.087, -105.112
-104.980, -105.077
-104.787, -104.980
-104.565, -104.787
-104.249, -104.565
-103.941, -104.249
-103.552, -103.887
-103.146, -103.552
-102.793, -103.146
-102.384, -102.793
-102.042, -102.384
-101.658, -101.986
-101.294, -101.658
-101.001, -101.294
-100.680, -101.001
-100.425, -100.680
-100.152, -100.384
-99.905, -100.152
-99.711, -99.905
-99.509, -99.711
-99.356, -99.509
-99.197, -99.332
-99.058, -99.197
-98.955, -99.058
-98.854, -98.955
-98.779, -98.854
-98.707, -98.768
-98.648, -98.707
-98.606, -98.648
-98.566, -98.606
-98.540, -98.566
-98.515, -98.535
-98.493, -98.515
-98.477, -98.493
-98.461, -98.477
-98.447, -98.461
-98.431, -98.446
-98.416, -98.431
-98.401, -98.416
-98.385, -98.401
-98.369, -98.385
-98.354, -98.366
-98.340, -98.354
-98.331, -98.340
-98.326, -98.331
-98.326, -98.327
-98.327, -98.335
-98.335, -98.354
-98.354, -98.379
-98.379, -98.420
-98.420, -98.467
-98.476, -98.535
-98.535, -98.621
-98.621, -98.708
-98.708, -98.828
-98.828, -98.946
-98.968, -99.104
-99.104, -99.283
-99.283, -99.455
-99.455, -99.677
-99.677, -99.887
-99.923, -100.156
-100.156, -100.453
-100.453, -100.730
-100.730, -101.080
-101.080, -101.404
-101.461, -101.812
-101.812, -102.251
-102.251, -102.651
-102.651, -103.146
-103.146, -103.588
-103.664, -104.123
-104.123, -104.663
-104.663, -105.117
-105.117, -105.613
-105.613, -105.987
-106.042, -106.322
-106.322, -106.516
-106.516, -106.551
-106.408, -106.545
-106.154, -106.408
-105.725, -106.102
-105.193, -105.725
-104.685, -105.193
-104.064, -104.685
-103.528, -104.064
-102.917, -103.440
-102.331, -102.917
-101.857, -102.331
-101.341, -101.857
-100.933, -101.341
-100.499, -100.869
-100.110, -100.499
-99.814, -100.110
-99.509, -99.814
-99.285, -99.509
-99.065, -99.252
-98.890, -99.065
-98.776, -98.890
-98.684, -98.776
-98.639, -98.684
-98.627, -98.636
-98.628, -98.663
-98.663, -98.727
-98.727, -98.839
-98.839, -98.973
-98.997, -99.166
-99.166, -99.401
-99.401, -99.633
-99.633, -99.937
-99.937, -100.222
-100.272, -100.579
-100.579, -100.952
-100.952, -101.273
-101.273, -101.637
-101.637, -101.921
-101.965, -102.200
-102.200, -102.397
-102.397, -102.485
-102.479, -102.497
-102.379, -102.479
-102.160, -102.354
-101.849, -102.160
-101.526, -101.849
-101.108, -101.526
-100.728, -101.108
-100.279, -100.665
-99.838, -100.279
-99.473, -99.838
-99.066, -99.473
-98.742, -99.066
-98.390, -98.690
-98.071, -98.390
-97.824, -98.071
-97.564, -97.824
-97.365, -97.564
-97.161, -97.334
-96.986, -97.161
-96.857, -96.986
-96.730, -96.857
-96.640, -96.730
-96.554, -96.627
-96.490, -96.554
-96.448, -96.490
-96.414, -96.448
-96.400, -96.414
-96.393, -96.398
-96.393, -96.400
-96.400, -96.416
-96.416, -96.443
-96.443, -96.474
-96.481, -96.521
-96.521, -96.577
-96.577, -96.631
-96.631, -96.705
-96.705, -96.779
-96.790, -96.873
-96.873, -96.980
-96.980, -97.081
-97.081, -97.215
-97.215, -97.343
-97.366, -97.509
-97.509, -97.696
-97.696, -97.873
-97.873, -98.102
-98.102, -98.317
-98.355, -98.593
-98.593, -98.898
-98.898, -99.182
-99.182, -99.542
-99.542, -99.873
-99.931, -100.288
-100.288, -100.728
-100.728, -101.124
-101.124, -101.598
-101.598, -102.007
-102.076, -102.474
-102.474, -102.907
-102.907, -103.229
-103.229, -103.519
-103.519, -103.671
-103.687, -103.719
-103.607, -103.715
-103.395, -103.607
-103.031, -103.395
-102.636, -103.031
-102.113, -102.565
-101.545, -102.113
-101.045, -101.545
-100.456, -101.045
-99.960, -100.456
-99.395, -99.879
-98.854, -99.395
-98.409, -98.854
-97.914, -98.409
-97.512, -97.914
-97.069, -97.446
-96.652, -97.069
-96.317, -96.652
-95.950, -96.317
-95.656, -95.950
-95.337, -95.609
-95.043, -95.337
-94.810, -95.043
-94.561, -94.810
-94.367, -94.561
-94.163, -94.336
-93.981, -94.163
-93.846, -93.981
-93.709, -93.846
-93.612, -93.709
-93.519, -93.597
-93.450, -93.519
-93.412, -93.450
-93.387, -93.412
-93.385, -93.387
-93.389, -93.408
-93.408, -93.455
-93.455, -93.516
-93.516, -93.609
-93.609, -93.708
-93.727, -93.848
-93.848, -94.012
-94.012, -94.176
-94.176, -94.389
-94.389, -94.591
-94.627, -94.853
-94.853, -95.140
-95.140, -95.404
-95.404, -95.738
-95.738, -96.043
-96.094, -96.419
-96.419, -96.820
-96.820, -97.177
-97.177, -97.614
-97.614, -98.002
-98.069, -98.470
-98.470, -98.947
-98.947, -99.365
-99.365, -99.855
-99.855, -100.276
-100.346, -100.765
-100.765, -101.247
-101.247, -101.652
-101.652, -102.111
-102.111, -102.492
-102.554, -102.921
-102.921, -103.329
-103.329, -103.661
-103.661, -104.030
-104.030, -104.329
-104.377, -104.655
-104.655, -104.954
-104.954, -105.187
-105.187, -105.425
-105.425, -105.595
-105.619, -105.744
-105.744, -105.831
-105.831, -105.849
-105.796, -105.849
-105.688, -105.796
-105.486, -105.664
-105.211, -105.486
-104.924, -105.211
-104.540, -104.924
-104.181, -104.540
-103.739, -104.120
-103.285, -103.739
-102.893, -103.285
-102.445, -102.893
-102.070, -102.445
-101.652, -102.009
-101.256, -101.652
-100.938, -101.256
-100.594, -100.938
-100.323, -100.594
-100.035, -100.280
-99.779, -100.035
-99.583, -99.779
-99.383, -99.583
-99.236, -99.383
-99.093, -99.214
-98.978, -99.093
-98.903, -98.978
-98.838, -98.903
-98.804, -98.838
-98.785, -98.799
-98.783, -98.788
-98.788, -98.805
-98.805, -98.841
-98.841, -98.882
-98.890, -98.941
-98.941, -99.006
-99.006, -99.063
-99.063, -99.129
-99.129, -99.183
-99.192, -99.236
-99.236, -99.278
-99.278, -99.299
-99.299, -99.309
-99.302, -99.309
-99.274, -99.299
-99.228, -99.274
-99.173, -99.228
-99.094, -99.173
-99.019, -99.094
-98.919, -99.004
-98.813, -98.919
-98.719, -98.813
-98.610, -98.719
-98.519, -98.610
-98.419, -98.505
-98.324, -98.419
-98.252, -98.324
-98.178, -98.252
-98.124, -98.178
-98.073, -98.116
-98.034, -98.073
-98.009, -98.034
-97.992, -98.009
-97.986, -97.992
-97.986, -97.987
-97.987, -97.996
-97.996, -98.008
-98.008, -98.024
-98.024, -98.039
-98.041, -98.054
-98.054, -98.065
-98.065, -98.069
-98.064, -98.069
-98.049, -98.064
-98.021, -98.047
-97.978, -98.021
-97.928, -97.978
-97.856, -97.928
-97.783, -97.856
-97.685, -97.770
-97.576, -97.685
-97.474, -97.576
-97.348, -97.474
-97.239, -97.348
-97.109, -97.220
-96.980, -97.109
-96.871, -96.980
-96.749, -96.871
-96.652, -96.749
-96.547, -96.637
-96.454, -96.547
-96.385, -96.454
-96.317, -96.385
-96.273, -96.317
-96.235, -96.266
-96.216, -96.235
-96.213, -96.216
-96.214, -96.230
-96.230, -96.261
-96.266, -96.315
-96.315, -96.391
-96.391, -96.474
-96.474, -96.592
-96.592, -96.711
-96.732, -96.873
-96.873, -97.058
-97.058, -97.238
-97.238, -97.469
-97.469, -97.690
-97.728, -97.969
-97.969, -98.276
-98.276, -98.559
-98.559, -98.911
-98.911, -99.233
-99.288, -99.630
-99.630, -100.048
-100.048, -100.418
-100.418, -100.864
-100.864, -101.252
-101.318, -101.705
-101.705, -102.150
-102.150, -102.512
-102.512, -102.905
-102.905, -103.204
-103.249, -103.495
-103.495, -103.712
-103.712, -103.832
-103.832, -103.895
-103.882, -103.897
-103.798, -103.875
-103.648, -103.798
-103.480, -103.648
-103.249, -103.480
-103.029, -103.249
-102.760, -102.992
-102.483, -102.760
-102.246, -102.483
-101.973, -102.246
-101.747, -101.973
-101.492, -101.709
-101.246, -101.492
-101.046, -101.246
-100.823, -101.046
-100.640, -100.823
-100.436, -100.610
-100.242, -100.436
-100.083, -100.242
-99.905, -100.083
-99.759, -99.905
-99.596, -99.736
-99.440, -99.596
-99.313, -99.440
-99.172, -99.313
-99.058, -99.172
-98.933, -99.038
-98.819, -98.933
-98.730, -98.819
-98.637, -98.730
-98.569, -98.637
-98.503, -98.559
-98.454, -98.503
-98.426, -98.454
-98.410, -98.426
-98.410, -98.413
-98.416, -98.437
-98.437, -98.483
-98.483, -98.541
-98.541, -98.633
-98.633, -98.731
-98.749, -98.872
-98.872, -99.040
-99.040, -99.207
-99.207, -99.429
-99.429, -99.643
-99.681, -99.919
-99.919, -100.225
-100.225, -100.510
-100.510, -100.868
-100.868, -101.195
-101.252, -101.598
-101.598, -102.020
-102.020, -102.393
-102.393, -102.836
-102.836, -103.213
-103.276, -103.644
-103.644, -104.051
-104.051, -104.372
-104.372, -104.702
-104.702, -104.936
-104.972, -105.150
-105.150, -105.295
-105.295, -105.367
-105.367, -105.397
-105.383, -105.397
-105.334, -105.377
-105.264, -105.334
-105.198, -105.264
-105.125, -105.198
-105.076, -105.125
-105.038, -105.069
-105.028, -105.038
-105.030, -105.049
-105.049, -105.109
-105.109, -105.191
-105.208, -105.325
-105.325, -105.497
-105.497, -105.673
-105.673, -105.906
-105.906, -106.123
-106.161, -106.384
-106.384, -106.637
-106.637, -106.831
-106.831, -107.006
-107.006, -107.093
-107.101, -107.112
-106.995, -107.102
-106.808, -106.995
-106.490, -106.808
-106.146, -106.490
-105.683, -106.083
-105.179, -105.683
-104.732, -105.179
-104.212, -104.732
-103.777, -104.212
-103.293, -103.707
-102.840, -103.293
-102.481, -102.840
-102.098, -102.481
-101.803, -102.098
-101.496, -101.756
-101.231, -101.496
-101.038, -101.231
-100.851, -101.038
-100.722, -100.851
-100.609, -100.704
-100.533, -100.609
-100.496, -100.533
-100.485, -100.496
-100.485, -100.501
-100.505, -100.545
-100.545, -100.614
-100.614, -100.688
-100.688, -100.788
-100.788, -100.879
-100.894, -100.985
-100.985, -101.081
-101.081, -101.148
-101.148, -101.199
-101.199, -101.212
-101.186, -101.212
-101.110, -101.186
-101.002, -101.110
-100.829, -101.002
-100.643, -100.829
-100.387, -100.609
-100.102, -100.387
-99.836, -100.102
-99.513, -99.836
-99.231, -99.513
-98.903, -99.185
-98.579, -98.903
-98.310, -98.579
-98.010, -98.310
-97.767, -98.010
-97.500, -97.727
-97.253, -97.500
-97.058, -97.253
-96.851, -97.058
-96.690, -96.851
-96.519, -96.663
-96.368, -96.519
-96.254, -96.368
-96.135, -96.254
-96.046, -96.135
-95.955, -96.032
-95.875, -95.955
-95.815, -95.875
-95.752, -95.815
-95.703, -95.752
-95.648, -95.695
-95.595, -95.648
-95.546, -95.595
-95.486, -95.546
-95.430, -95.486
-95.358, -95.420
-95.273, -95.358
-95.192, -95.273
-95.085, -95.192
-94.982, -95.085
-94.849, -94.964
-94.700, -94.849
-94.562, -94.700
-94.390, -94.562
-94.232, -94.390
-94.037, -94.205
-93.834, -94.037
-93.654, -93.834
-93.441, -93.654
-93.253, -93.441
-93.034, -93.222
-92.815, -93.034
-92.628, -92.815
-92.413, -92.628
-92.234, -92.413
-92.031, -92.204
-91.834, -92.031
-91.672, -91.834
-91.493, -91.672
-91.348, -91.493
-91.189, -91.324
-91.042, -91.189
-90.925, -91.042
-90.799, -90.925
-90.701, -90.799
-90.599, -90.686
-90.509, -90.599
-90.444, -90.509
-90.379, -90.444
-90.333, -90.379
-90.290, -90.325
-90.262, -90.290
-90.247, -90.262
-90.242, -90.247
-90.242, -90.245
-90.247, -90.262
-90.262, -90.290
-90.290, -90.324
-90.324, -90.373
-90.373, -90.425
-90.434, -90.496
-90.496, -90.578
-90.578, -90.659
-90.659, -90.761
-90.761, -90.858
-90.876, -90.984
-90.984, -91.117
-91.117, -91.243
-91.243, -91.399
-91.399, -91.543
-91.569, -91.723
-91.723, -91.916
-91.916, -92.093
-92.093, -92.312
-92.312, -92.511
-92.545, -92.759
-92.759, -93.024
-93.024, -93.264
-93.264, -93.562
-93.562, -93.834
-93.880, -94.169
-94.169, -94.527
-94.527, -94.851
-94.851, -95.252
-95.252, -95.615
-95.678, -96.065
-96.065, -96.540
-96.540, -96.972
-96.972, -97.500
-97.500, -97.980
-98.062, -98.571
-98.571, -99.194
-99.194, -99.758
-99.758, -100.447
-100.447, -101.070
-101.176, -101.829
-101.829, -102.628
-102.628, -103.340
-103.340, -104.199
-104.199, -104.954
-105.081, -105.845
-105.845, -106.725
-106.725, -107.454
-107.454, -108.235
-108.235, -108.816
-108.902, -109.350
-109.350, -109.704
-109.704, -109.856
-109.856, -109.885
-109.774, -109.872
-109.568, -109.750
-109.298, -109.568
-109.044, -109.298
-108.738, -109.044
-108.478, -108.738
-108.186, -108.437
-107.902, -108.186
-107.667, -107.902
-107.396, -107.667
-107.161, -107.396
-106.876, -107.121
-106.574, -106.876
-106.295, -106.574
-105.940, -106.295
-105.611, -105.940
-105.193, -105.552
-104.743, -105.193
-104.333, -104.743
-103.835, -104.333
-103.394, -103.835
-102.871, -103.320
-102.345, -102.871
-101.897, -102.345
-101.385, -101.897
-100.956, -101.385
-100.472, -100.885
-100.013, -100.472
-99.635, -100.013
-99.221, -99.635
-98.888, -99.221
-98.528, -98.835
-98.195, -98.528
-97.936, -98.195
-97.662, -97.936
-97.452, -97.662
-97.235, -97.419
-97.052, -97.235
-96.919, -97.052
-96.792, -96.919
-96.709, -96.792
-96.642, -96.697
-96.605, -96.642
-96.597, -96.605
-96.597, -96.618
-96.618, -96.657
-96.667, -96.732
-96.732, -96.837
-96.837, -96.950
-96.950, -97.107
-97.107, -97.264
-97.292, -97.474
-97.474, -97.710
-97.710, -97.934
-97.934, -98.222
-98.222, -98.490
-98.537, -98.827
-98.827, -99.190
-99.190, -99.524
-99.524, -99.937
-99.937, -100.312
-100.376, -100.775
-100.775, -101.264
-101.264, -101.702
-101.702, -102.233
-102.233, -102.700
-102.779, -103.252
-103.252, -103.800
-103.800, -104.252
-104.252, -104.732
-104.732, -105.084
-105.135, -105.390
-105.390, -105.552
-105.552, -105.572
-105.411, -105.560
-105.161, -105.411
-104.746, -105.107
-104.239, -104.746
-103.758, -104.239
-103.170, -103.758
-102.659, -103.170
-102.071, -102.574
-101.506, -102.071
-101.045, -101.506
-100.537, -101.045
-100.131, -100.537
-99.694, -100.066
-99.295, -99.694
-98.983, -99.295
-98.657, -98.983
-98.409, -98.657
-98.154, -98.369
-97.936, -98.154
-97.779, -97.936
-97.631, -97.779
-97.532, -97.631
-97.451, -97.519
-97.404, -97.451
-97.391, -97.404
-97.391, -97.407
-97.407, -97.446
-97.455, -97.522
-97.522, -97.629
-97.629, -97.743
-97.743, -97.904
-97.904, -98.062
-98.091, -98.272
-98.272, -98.505
-98.505, -98.722
-98.722, -98.994
-98.994, -99.240
-99.281, -99.540
-99.540, -99.851
-99.851, -100.123
-100.123, -100.444
-100.444, -100.719
-100.765, -101.037
-101.037, -101.347
-101.347, -101.603
-101.603, -101.887
-101.887, -102.116
-102.153, -102.363
-102.363, -102.587
-102.587, -102.762
-102.762, -102.945
-102.945, -103.083
-103.104, -103.224
-103.224, -103.347
-103.347, -103.440
-103.440, -103.536
-103.536, -103.612
-103.624, -103.694
-103.694, -103.774
-103.774, -103.841
-103.841, -103.925
-103.925, -104.000
-104.014, -104.098
-104.098, -104.206
-104.206, -104.308
-104.308, -104.441
-104.441, -104.568
-104.590, -104.731
-104.731, -104.908
-104.908, -105.072
-105.072, -105.273
-105.273, -105.452
-105.483, -105.666
-105.666, -105.872
-105.872, -106.040
-106.040, -106.212
-106.212, -106.332
-106.348, -106.428
-106.428, -106.464
-106.441, -106.464
-106.350, -106.441
-106.214, -106.350
-105.995, -106.186
-105.719, -105.995
-105.447, -105.719
-105.100, -105.447
-104.789, -105.100
-104.418, -104.737
-104.051, -104.418
-103.744, -104.051
-103.403, -103.744
-103.129, -103.403
-102.832, -103.085
-102.565, -102.832
-102.361, -102.565
-102.155, -102.361
-102.004, -102.155
-101.859, -101.980
-101.749, -101.859
-101.680, -101.749
-101.632, -101.680
-101.618, -101.632
-101.618, -101.629
-101.629, -101.668
-101.668, -101.724
-101.724, -101.810
-101.810, -101.900
-101.916, -102.017
-102.017, -102.141
-102.141, -102.250
-102.250, -102.368
-102.368, -102.457
-102.472, -102.539
-102.539, -102.585
-102.585, -102.595
-102.558, -102.593
-102.490, -102.558
-102.365, -102.475
-102.197, -102.365
-102.020, -102.197
-101.787, -102.020
-101.567, -101.787
-101.300, -101.531
-101.025, -101.300
-100.792, -101.025
-100.525, -100.792
-100.308, -100.525
-100.071, -100.273
-99.851, -100.071
-99.681, -99.851
-99.507, -99.681
-99.378, -99.507
-99.252, -99.358
-99.153, -99.252
-99.093, -99.153
-99.046, -99.093
-99.032, -99.046
-99.032, -99.042
-99.042, -99.079
-99.079, -99.134
-99.134, -99.228
-99.228, -99.332
-99.351, -99.478
-99.478, -99.654
-99.654, -99.830
-99.830, -100.060
-100.060, -100.280
-100.319, -100.563
-100.563, -100.873
-100.873, -101.160
-101.160, -101.515
-101.515, -101.837
-101.892, -102.231
-102.231, -102.636
-102.636, -102.990
-102.990, -103.402
-103.402, -103.744
-103.800, -104.123
-104.123, -104.461
-104.461, -104.708
-104.708, -104.930
-104.930, -105.053
-105.067, -105.110
-105.072, -105.112
-104.967, -105.072
-104.766, -104.967
-104.537, -104.766
-104.219, -104.495
-103.861, -104.219
-103.535, -103.861
-103.139, -103.535
-102.797, -103.139
-102.400, -102.740
-102.012, -102.400
-101.688, -102.012
-101.325, -101.688
-101.024, -101.325
-100.691, -100.976
-100.374, -100.691
-100.117, -100.374
-99.832, -100.117
-99.600, -99.832
-99.344, -99.563
-99.103, -99.344
-98.906, -99.103
-98.688, -98.906
-98.511, -98.688
-98.313, -98.482
-98.127, -98.313
-97.973, -98.127
-97.802, -97.973
-97.662, -97.802
-97.504, -97.638
-97.353, -97.504
-97.228, -97.353
-97.088, -97.228
-96.970, -97.088
-96.837, -96.952
-96.711, -96.837
-96.603, -96.711
-96.481, -96.603
-96.380, -96.481
-96.264, -96.362
-96.150, -96.264
-96.055, -96.150
-95.945, -96.055
-95.855, -95.945
-95.750, -95.839
-95.647, -95.750
-95.561, -95.647
-95.463, -95.561
-95.380, -95.463
-95.287, -95.367
-95.195, -95.287
-95.120, -95.195
-95.033, -95.120
-94.960, -95.033
-94.880, -94.949
-94.801, -94.880
-94.738, -94.801
-94.666, -94.738
-94.608, -94.666
-94.543, -94.599
-94.484, -94.543
-94.437, -94.484
-94.388, -94.437
-94.351, -94.388
-94.312, -94.344
-94.281, -94.312
-94.260, -94.281
-94.244, -94.260
-94.236, -94.244
-94.234, -94.235
-94.235, -94.245
-94.245, -94.261
-94.261, -94.290
-94.290, -94.323
-94.330, -94.373
-94.373, -94.435
-94.435, -94.499
-94.499, -94.586
-94.586, -94.671
-94.687, -94.784
-94.784, -94.913
-94.913, -95.035
-95.035, -95.193
-95.193, -95.342
-95.369, -95.533
-95.533, -95.741
-95.741, -95.933
-95.933, -96.175
-96.175, -96.398
-96.436, -96.675
-96.675, -96.968
-96.968, -97.235
-97.235, -97.562
-97.562, -97.855
-97.904, -98.208
-98.208, -98.571
-98.571, -98.887
-98.887, -99.257
-99.257, -99.570
-99.620, -99.923
-99.923, -100.252
-100.252, -100.510
-100.510, -100.772
-100.772, -100.955
-100.981, -101.113
-101.113, -101.205
-101.205, -101.231
-101.200, -101.231
-101.124, -101.200
-100.988, -101.108
-100.809, -100.988
-100.632, -100.809
-100.405, -100.632
-100.203, -100.405
-99.968, -100.170
-99.738, -99.968
-99.551, -99.738
-99.349, -99.551
-99.195, -99.349
-99.038, -99.170
-98.909, -99.038
-98.825, -98.909
-98.756, -98.825
-98.725, -98.756
-98.719, -98.722
-98.722, -98.757
-98.757, -98.818
-98.818, -98.925
-98.925, -99.050
-99.073, -99.231
-99.231, -99.453
-99.453, -99.675
-99.675, -99.966
-99.966, -100.240
-100.288, -100.583
-100.583, -100.939
-100.939, -101.243
-101.243, -101.575
-101.575, -101.818
-101.854, -102.027
-102.027, -102.123
-102.093, -102.124
-101.921, -102.093
-101.658, -101.921
-101.235, -101.604
-100.716, -101.235
-100.223, -100.716
-99.615, -100.223
-99.086, -99.615
-98.476, -98.997
-97.885, -98.476
-97.403, -97.885
-96.875, -97.403
-96.452, -96.875
-95.996, -96.384
-95.580, -95.996
-95.258, -95.580
-94.919, -95.258
-94.663, -94.919
-94.401, -94.623
-94.180, -94.401
-94.021, -94.180
-93.874, -94.021
-93.777, -93.874
-93.702, -93.764
-93.664, -93.702
-93.660, -93.664
-93.662, -93.696
-93.696, -93.754
-93.768, -93.858
-93.858, -94.000
-94.000, -94.151
-94.151, -94.364
-94.364, -94.575
-94.613, -94.855
-94.855, -95.169
-95.169, -95.464
-95.464, -95.836
-95.836, -96.173
-96.231, -96.584
-96.584, -97.003
-97.003, -97.355
-97.355, -97.748
-97.748, -98.053
-98.100, -98.352
-98.352, -98.572
-98.572, -98.682
-98.682, -98.716
-98.657, -98.714
-98.502, -98.640
-98.266, -98.502
-98.019, -98.266
-97.694, -98.019
-97.401, -97.694
-97.056, -97.352
-96.720, -97.056
-96.448, -96.720
-96.155, -96.448
-95.926, -96.155
-95.694, -95.891
-95.496, -95.694
-95.359, -95.496
-95.234, -95.359
-95.160, -95.234
-95.110, -95.150
-95.100, -95.110
-95.101, -95.126
-95.126, -95.193
-95.193, -95.284
-95.302, -95.427
-95.427, -95.612
-95.612, -95.806
-95.806, -96.068
-96.068, -96.327
-96.373, -96.669
-96.669, -97.050
-97.050, -97.410
-97.410, -97.865
-97.865, -98.284
-98.356, -98.800
-98.800, -99.339
-99.339, -99.812
-99.812, -100.358
-100.358, -100.812
-100.884, -101.297
-101.297, -101.708
-101.708, -101.978
-101.978, -102.182
-102.182, -102.248
-102.204, -102.250
-102.042, -102.204
-101.829, -102.042
-101.521, -101.829
-101.223, -101.521
-100.858, -101.172
-100.489, -100.858
-100.182, -100.489
-99.840, -100.182
-99.564, -99.840
-99.269, -99.522
-98.997, -99.269
-98.788, -98.997
-98.568, -98.788
-98.399, -98.568
-98.221, -98.372
-98.066, -98.221
-97.946, -98.066
-97.823, -97.946
-97.727, -97.823
-97.625, -97.711
-97.531, -97.625
-97.455, -97.531
-97.371, -97.455
-97.299, -97.371
-97.215, -97.287
-97.130, -97.215
-97.054, -97.130
-96.962, -97.054
-96.881, -96.962
-96.781, -96.867
-96.678, -96.781
-96.588, -96.678
-96.481, -96.588
-96.387, -96.481
-96.280, -96.371
-96.175, -96.280
-96.088, -96.175
-95.992, -96.088
-95.917, -95.992
-95.834, -95.904
-95.763, -95.834
-95.712, -95.763
-95.663, -95.712
-95.633, -95.663
-95.612, -95.629
-95.608, -95.612
-95.608, -95.618
-95.618, -95.647
-95.647, -95.688
-95.695, -95.753
-95.753, -95.839
-95.839, -95.931
-95.931, -96.060
-96.060, -96.187
-96.211, -96.359
-96.359, -96.556
-96.556, -96.744
-96.744, -96.988
-96.988, -97.218
-97.258, -97.513
-97.513, -97.835
-97.835, -98.134
-98.134, -98.509
-98.509, -98.855
-98.914, -99.285
-99.285, -99.746
-99.746, -100.165
-100.165, -100.683
-100.683, -101.150
-101.230, -101.723
-101.723, -102.323
-102.323, -102.859
-102.859, -103.507
-103.507, -104.081
-104.177, -104.764
-104.764, -105.459
-105.459, -106.060
-106.060, -106.760
-106.760, -107.354
-107.452, -108.032
-108.032, -108.685
-108.685, -109.218
-109.218, -109.805
-109.805, -110.272
-110.346, -110.769
-110.769, -111.214
-111.214, -111.547
-111.547, -111.873
-111.873, -112.093
-112.124, -112.271
-112.271, -112.357
-112.351, -112.364
-112.243, -112.351
-112.068, -112.243
-111.771, -112.031
-111.392, -111.771
-111.014, -111.392
-110.528, -111.014
-110.089, -110.528
-109.564, -110.014
-109.040, -109.564
-108.601, -109.040
-108.109, -108.601
-107.709, -108.109
-107.273, -107.644
-106.872, -107.273
-106.561, -106.872
-106.236, -106.561
-105.991, -106.236
-105.746, -105.954
-105.545, -105.746
-105.406, -105.545
-105.287, -105.406
-105.220, -105.287
-105.181, -105.211
-105.177, -105.186
-105.186, -105.221
-105.221, -105.299
-105.299, -105.395
-105.413, -105.536
-105.536, -105.702
-105.702, -105.859
-105.859, -106.046
-106.046, -106.203
-106.229, -106.367
-106.367, -106.494
-106.494, -106.559
-106.559, -106.573
-106.509, -106.567
-106.360, -106.493
-106.125, -106.360
-105.865, -106.125
-105.505, -105.865
-105.161, -105.505
-104.734, -105.100
-104.297, -104.734
-103.925, -104.297
-103.503, -103.925
-103.158, -103.503
-102.785, -103.104
-102.443, -102.785
-102.178, -102.443
-101.906, -102.178
-101.703, -101.906
-101.506, -101.673
-101.350, -101.506
-101.250, -101.350
-101.170, -101.250
-101.137, -101.170
-101.130, -101.134
-101.134, -101.174
-101.174, -101.239
-101.239, -101.352
-101.352, -101.481
-101.506, -101.667
-101.667, -101.887
-101.887, -102.104
-102.104, -102.386
-102.386, -102.651
-102.696, -102.980
-102.980, -103.329
-103.329, -103.634
-103.634, -103.990
-103.990, -104.287
-104.336, -104.612
-104.612, -104.901
-104.901, -105.112
-105.112, -105.304
